https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1611846000000,2021-01-28 15:00:00,XMR/USDT,136.30000000,137.47000000,134.24000000,135.46000000,14749.81522000,2001413.69189960,3983
1611842400000,2021-01-28 14:00:00,XMR/USDT,137.70000000,137.75000000,134.85000000,136.37000000,12533.98459000,1709965.71680170,3426
1611838800000,2021-01-28 13:00:00,XMR/USDT,135.88000000,138.39000000,135.86000000,137.75000000,15036.92014000,2058801.63534840,4855
1611835200000,2021-01-28 12:00:00,XMR/USDT,137.06000000,140.21000000,135.11000000,135.84000000,41992.27569000,5797882.41067780,15800
1611831600000,2021-01-28 11:00:00,XMR/USDT,130.08000000,137.31000000,128.14000000,137.06000000,23069.20357000,3052123.64250760,7958
1611828000000,2021-01-28 10:00:00,XMR/USDT,128.89000000,131.59000000,128.56000000,130.02000000,11556.04901000,1502653.22745580,3785
1611824400000,2021-01-28 09:00:00,XMR/USDT,127.46000000,128.89000000,125.85000000,128.88000000,5097.38466000,649892.17790530,1738
1611820800000,2021-01-28 08:00:00,XMR/USDT,128.17000000,128.80000000,127.15000000,127.47000000,3180.07809000,406819.41297240,1206
1611817200000,2021-01-28 07:00:00,XMR/USDT,129.05000000,129.09000000,127.49000000,128.00000000,2802.93190000,359052.24609920,1207
1611813600000,2021-01-28 06:00:00,XMR/USDT,128.27000000,130.20000000,128.26000000,128.91000000,5824.33308000,753557.99137810,1702
1611810000000,2021-01-28 05:00:00,XMR/USDT,126.77000000,128.45000000,126.25000000,128.35000000,3730.06904000,474997.89908370,1293
1611806400000,2021-01-28 04:00:00,XMR/USDT,128.22000000,128.37000000,125.91000000,126.66000000,5090.66658000,647609.43085130,2060
1611802800000,2021-01-28 03:00:00,XMR/USDT,127.71000000,129.17000000,127.21000000,128.24000000,4223.54072000,541640.86752350,1593
1611799200000,2021-01-28 02:00:00,XMR/USDT,126.68000000,127.71000000,126.45000000,127.56000000,3887.03157000,494360.89018840,1034
1611795600000,2021-01-28 01:00:00,XMR/USDT,125.54000000,126.67000000,125.12000000,126.51000000,2082.30163000,261944.72683550,994
1611792000000,2021-01-28 00:00:00,XMR/USDT,125.41000000,126.10000000,123.55000000,125.53000000,5849.88007000,730634.99715030,2271
1611788400000,2021-01-27 23:00:00,XMR/USDT,127.00000000,127.38000000,125.06000000,125.45000000,6819.74169000,859350.67586830,1947
1611784800000,2021-01-27 22:00:00,XMR/USDT,128.92000000,129.50000000,126.58000000,127.00000000,3425.04237000,438462.82718130,1360
1611781200000,2021-01-27 21:00:00,XMR/USDT,131.00000000,131.07000000,128.64000000,128.92000000,3302.17833000,428706.50042230,984
1611777600000,2021-01-27 20:00:00,XMR/USDT,129.09000000,131.07000000,128.21000000,130.87000000,6063.83902000,788638.73526830,1802
1611774000000,2021-01-27 19:00:00,XMR/USDT,128.50000000,131.55000000,128.37000000,129.13000000,9238.28286000,1199193.66189400,2265
1611770400000,2021-01-27 18:00:00,XMR/USDT,129.42000000,133.72000000,128.26000000,128.50000000,13883.15860000,1814977.06487680,5094
1611766800000,2021-01-27 17:00:00,XMR/USDT,129.23000000,130.29000000,128.19000000,129.42000000,5493.23453000,709094.79177410,1613
1611763200000,2021-01-27 16:00:00,XMR/USDT,129.70000000,130.63000000,129.05000000,129.19000000,4514.08902000,587126.67493610,2293
1611759600000,2021-01-27 15:00:00,XMR/USDT,127.15000000,130.41000000,126.66000000,129.72000000,8875.15979000,1142781.47513030,2927
1611756000000,2021-01-27 14:00:00,XMR/USDT,129.75000000,130.01000000,126.38000000,127.23000000,6520.54481000,835941.48683660,3405
1611752400000,2021-01-27 13:00:00,XMR/USDT,132.29000000,133.00000000,129.76000000,129.87000000,5427.45919000,713143.49535470,1864
1611748800000,2021-01-27 12:00:00,XMR/USDT,131.13000000,132.95000000,130.24000000,132.27000000,7681.54813000,1009491.80187080,2864
1611745200000,2021-01-27 11:00:00,XMR/USDT,134.49000000,135.27000000,131.05000000,131.10000000,4944.06573000,658577.65194630,2510
1611741600000,2021-01-27 10:00:00,XMR/USDT,134.42000000,135.73000000,133.60000000,134.31000000,11527.43333000,1553596.40146470,3232
1611738000000,2021-01-27 09:00:00,XMR/USDT,131.16000000,134.50000000,130.06000000,134.42000000,8950.79689000,1181873.36765860,3290
1611734400000,2021-01-27 08:00:00,XMR/USDT,133.91000000,134.40000000,131.14000000,131.30000000,4571.26559000,606244.35071570,1424
1611730800000,2021-01-27 07:00:00,XMR/USDT,132.98000000,134.24000000,132.52000000,133.94000000,2564.24948000,342505.73055330,864
1611727200000,2021-01-27 06:00:00,XMR/USDT,131.50000000,133.29000000,131.47000000,132.90000000,4763.29553000,630623.21163100,1321
1611723600000,2021-01-27 05:00:00,XMR/USDT,132.64000000,132.77000000,130.97000000,131.50000000,2912.09480000,383856.22371250,1371
1611720000000,2021-01-27 04:00:00,XMR/USDT,134.42000000,135.34000000,132.47000000,132.71000000,10811.60506000,1443339.91178950,2488
1611716400000,2021-01-27 03:00:00,XMR/USDT,134.30000000,135.33000000,134.30000000,134.42000000,2349.14921000,316458.98055970,834
1611712800000,2021-01-27 02:00:00,XMR/USDT,134.88000000,135.40000000,134.08000000,134.40000000,4340.01357000,585290.52600090,1609
1611709200000,2021-01-27 01:00:00,XMR/USDT,136.64000000,136.88000000,134.76000000,134.99000000,6175.11321000,837835.85485000,1443
1611705600000,2021-01-27 00:00:00,XMR/USDT,137.86000000,138.18000000,135.92000000,136.43000000,1657.43213000,226702.25774240,1049
1611702000000,2021-01-26 23:00:00,XMR/USDT,138.13000000,138.68000000,137.39000000,137.85000000,1210.39040000,167117.37291430,654
1611698400000,2021-01-26 22:00:00,XMR/USDT,136.29000000,138.13000000,135.69000000,138.13000000,2759.58606000,378030.08883990,1125
1611694800000,2021-01-26 21:00:00,XMR/USDT,136.93000000,137.52000000,136.27000000,136.34000000,2521.36369000,344973.28585680,959
1611691200000,2021-01-26 20:00:00,XMR/USDT,137.26000000,138.35000000,136.56000000,136.92000000,2771.38542000,381044.81378170,1008
1611687600000,2021-01-26 19:00:00,XMR/USDT,137.74000000,138.50000000,136.82000000,137.25000000,3605.14448000,496391.45924340,1033
1611684000000,2021-01-26 18:00:00,XMR/USDT,138.89000000,138.99000000,137.25000000,137.74000000,10033.55571000,1385446.51449120,2231
1611680400000,2021-01-26 17:00:00,XMR/USDT,138.23000000,138.92000000,138.04000000,138.92000000,6808.69986000,942433.87169990,1291
1611676800000,2021-01-26 16:00:00,XMR/USDT,137.37000000,138.53000000,136.05000000,138.17000000,6162.24321000,848138.42857990,1895
1611673200000,2021-01-26 15:00:00,XMR/USDT,135.71000000,138.00000000,135.59000000,137.34000000,2889.54303000,396348.57223650,1132
1611669600000,2021-01-26 14:00:00,XMR/USDT,136.59000000,137.95000000,134.50000000,135.60000000,4866.51054000,662947.29684330,1836
1611666000000,2021-01-26 13:00:00,XMR/USDT,133.87000000,137.90000000,133.20000000,136.54000000,11897.87191000,1617084.18934460,3434
1611662400000,2021-01-26 12:00:00,XMR/USDT,135.76000000,136.23000000,133.36000000,133.85000000,6039.79970000,814927.30840010,2084
1611658800000,2021-01-26 11:00:00,XMR/USDT,137.86000000,137.88000000,135.53000000,135.98000000,2801.98775000,382580.50056840,1324
1611655200000,2021-01-26 10:00:00,XMR/USDT,137.50000000,138.16000000,137.11000000,137.83000000,4110.95844000,565855.94935200,1550
1611651600000,2021-01-26 09:00:00,XMR/USDT,138.67000000,138.74000000,136.12000000,137.49000000,4871.03657000,669874.70164040,1550
1611648000000,2021-01-26 08:00:00,XMR/USDT,137.27000000,138.73000000,137.01000000,138.60000000,3918.22230000,540746.97006710,1385
1611644400000,2021-01-26 07:00:00,XMR/USDT,136.56000000,137.30000000,135.10000000,137.22000000,5823.10175000,792057.60389500,1922
1611640800000,2021-01-26 06:00:00,XMR/USDT,138.13000000,138.25000000,136.30000000,136.55000000,3074.79205000,421842.83436130,1075
1611637200000,2021-01-26 05:00:00,XMR/USDT,137.10000000,138.86000000,136.88000000,138.14000000,4178.65626000,574875.84638120,1088
1611633600000,2021-01-26 04:00:00,XMR/USDT,137.10000000,137.50000000,136.85000000,137.10000000,7386.44979000,1015086.63883340,1616
1611630000000,2021-01-26 03:00:00,XMR/USDT,140.26000000,140.53000000,136.95000000,137.14000000,8595.11221000,1195293.85821710,1790
1611626400000,2021-01-26 02:00:00,XMR/USDT,140.30000000,140.59000000,139.58000000,140.28000000,6974.32247000,976379.78709800,1297
1611622800000,2021-01-26 01:00:00,XMR/USDT,138.81000000,141.00000000,137.62000000,140.27000000,4144.51289000,577964.29884220,1458
1611619200000,2021-01-26 00:00:00,XMR/USDT,137.14000000,138.87000000,136.31000000,138.86000000,3601.82395000,495542.50774810,1294
1611615600000,2021-01-25 23:00:00,XMR/USDT,137.74000000,138.36000000,137.00000000,137.16000000,4281.15703000,590087.74945230,1191
1611612000000,2021-01-25 22:00:00,XMR/USDT,138.90000000,138.90000000,136.80000000,138.06000000,2835.12973000,390549.96864180,1262
1611608400000,2021-01-25 21:00:00,XMR/USDT,140.81000000,140.92000000,137.58000000,139.01000000,4887.47096000,678691.53870530,1920
1611604800000,2021-01-25 20:00:00,XMR/USDT,141.27000000,141.30000000,140.00000000,140.83000000,2027.58020000,285030.05741010,933
1611601200000,2021-01-25 19:00:00,XMR/USDT,141.37000000,142.48000000,140.90000000,141.46000000,2517.66027000,356819.96591550,884
1611597600000,2021-01-25 18:00:00,XMR/USDT,142.61000000,143.13000000,140.89000000,141.49000000,3580.62173000,509245.00904770,1331
1611594000000,2021-01-25 17:00:00,XMR/USDT,143.19000000,144.00000000,142.20000000,142.65000000,3932.73633000,563206.63538380,1187
1611590400000,2021-01-25 16:00:00,XMR/USDT,143.81000000,144.26000000,142.01000000,143.19000000,6518.11950000,934448.15493030,1928
1611586800000,2021-01-25 15:00:00,XMR/USDT,143.32000000,144.38000000,143.07000000,143.81000000,4161.82010000,598374.69320130,1340
1611583200000,2021-01-25 14:00:00,XMR/USDT,143.70000000,145.30000000,142.85000000,143.23000000,5737.73994000,825208.24847750,2032
1611579600000,2021-01-25 13:00:00,XMR/USDT,141.86000000,145.55000000,141.60000000,143.81000000,13239.36345000,1901014.01961830,4481
1611576000000,2021-01-25 12:00:00,XMR/USDT,140.13000000,142.16000000,139.54000000,141.79000000,5394.17293000,760114.04740760,1904
1611572400000,2021-01-25 11:00:00,XMR/USDT,140.04000000,140.72000000,139.49000000,140.00000000,3308.78637000,463307.33289120,1115
1611568800000,2021-01-25 10:00:00,XMR/USDT,138.47000000,140.15000000,138.04000000,140.04000000,1973.37921000,274987.56666540,973
1611565200000,2021-01-25 09:00:00,XMR/USDT,139.61000000,139.94000000,138.17000000,138.62000000,4373.36853000,609058.92784920,1599
1611561600000,2021-01-25 08:00:00,XMR/USDT,139.46000000,139.75000000,138.72000000,139.62000000,3296.48352000,458924.50063390,1095
1611558000000,2021-01-25 07:00:00,XMR/USDT,141.40000000,141.49000000,138.60000000,139.52000000,4550.33870000,636385.52438250,1890
1611554400000,2021-01-25 06:00:00,XMR/USDT,140.23000000,141.41000000,139.25000000,141.41000000,3638.91120000,510393.46692870,1466
1611550800000,2021-01-25 05:00:00,XMR/USDT,140.02000000,140.41000000,139.69000000,140.23000000,2185.71743000,306181.39434810,807
1611547200000,2021-01-25 04:00:00,XMR/USDT,139.85000000,140.41000000,138.75000000,140.02000000,4499.90549000,628636.63592820,1502
1611543600000,2021-01-25 03:00:00,XMR/USDT,138.54000000,139.83000000,137.83000000,139.83000000,5391.37847000,747035.70800810,1661
1611540000000,2021-01-25 02:00:00,XMR/USDT,139.16000000,139.49000000,138.36000000,138.59000000,2960.35307000,410671.05339700,928
1611536400000,2021-01-25 01:00:00,XMR/USDT,139.31000000,140.17000000,138.71000000,139.15000000,7203.20638000,1002973.62155000,1631
1611532800000,2021-01-25 00:00:00,XMR/USDT,138.04000000,140.49000000,137.84000000,139.09000000,5069.63699000,706585.31162390,1867
1611529200000,2021-01-24 23:00:00,XMR/USDT,137.16000000,138.11000000,137.02000000,138.03000000,1759.09501000,242088.70598450,782
1611525600000,2021-01-24 22:00:00,XMR/USDT,136.69000000,137.49000000,135.83000000,137.20000000,2566.08886000,351212.93709090,980
1611522000000,2021-01-24 21:00:00,XMR/USDT,136.29000000,137.06000000,135.91000000,136.74000000,1516.51144000,207180.50892240,604
1611518400000,2021-01-24 20:00:00,XMR/USDT,135.02000000,136.45000000,134.85000000,136.19000000,3030.98495000,411879.71268500,870
1611514800000,2021-01-24 19:00:00,XMR/USDT,137.52000000,137.95000000,134.07000000,134.97000000,4852.44394000,657565.67610850,2051
1611511200000,2021-01-24 18:00:00,XMR/USDT,137.93000000,138.10000000,137.25000000,137.57000000,2094.53085000,288203.58226520,779
1611507600000,2021-01-24 17:00:00,XMR/USDT,137.13000000,138.19000000,136.87000000,137.99000000,3571.34575000,491501.92341670,999
1611504000000,2021-01-24 16:00:00,XMR/USDT,138.53000000,139.26000000,136.41000000,137.05000000,5040.62353000,693566.59765700,1538
1611500400000,2021-01-24 15:00:00,XMR/USDT,137.90000000,138.90000000,137.44000000,138.51000000,1458.11268000,201665.69638310,687
1611496800000,2021-01-24 14:00:00,XMR/USDT,138.64000000,139.30000000,137.35000000,137.88000000,2103.94540000,291089.34818010,998
1611493200000,2021-01-24 13:00:00,XMR/USDT,139.98000000,140.35000000,138.26000000,138.75000000,5110.78303000,712606.98143540,1594
1611489600000,2021-01-24 12:00:00,XMR/USDT,142.02000000,142.42000000,139.00000000,139.86000000,8941.25964000,1256293.42146950,2113
1611486000000,2021-01-24 11:00:00,XMR/USDT,141.94000000,142.78000000,141.58000000,141.93000000,3814.26922000,541974.29541370,946
1611482400000,2021-01-24 10:00:00,XMR/USDT,142.54000000,142.77000000,141.17000000,141.95000000,3604.22806000,511263.98700230,1271
1611478800000,2021-01-24 09:00:00,XMR/USDT,139.67000000,142.55000000,139.66000000,142.55000000,5642.88539000,796938.09848020,1773
1611475200000,2021-01-24 08:00:00,XMR/USDT,139.34000000,140.00000000,138.94000000,139.67000000,1902.06892000,265102.59373510,713
1611471600000,2021-01-24 07:00:00,XMR/USDT,139.55000000,139.89000000,138.74000000,139.39000000,1905.35331000,265437.55892860,829
1611468000000,2021-01-24 06:00:00,XMR/USDT,140.04000000,140.29000000,139.24000000,139.49000000,2104.37269000,293677.24808250,756
1611464400000,2021-01-24 05:00:00,XMR/USDT,141.62000000,141.92000000,139.36000000,140.03000000,8283.09144000,1161691.44324820,2325
1611460800000,2021-01-24 04:00:00,XMR/USDT,140.23000000,143.06000000,139.84000000,141.64000000,9127.92727000,1287586.66828920,2893
1611457200000,2021-01-24 03:00:00,XMR/USDT,139.65000000,140.47000000,139.40000000,140.21000000,2943.40125000,411523.95443360,980
1611453600000,2021-01-24 02:00:00,XMR/USDT,139.06000000,139.96000000,138.58000000,139.57000000,2093.11501000,291849.45453830,726
1611450000000,2021-01-24 01:00:00,XMR/USDT,138.77000000,139.46000000,138.20000000,138.92000000,1423.89092000,198005.27755470,513
1611446400000,2021-01-24 00:00:00,XMR/USDT,139.06000000,139.99000000,137.82000000,138.66000000,3889.02824000,540183.85550410,1370
1611442800000,2021-01-23 23:00:00,XMR/USDT,138.20000000,139.57000000,137.53000000,139.03000000,2034.53714000,281603.56756530,921
1611439200000,2021-01-23 22:00:00,XMR/USDT,139.42000000,139.65000000,138.00000000,138.23000000,1686.70158000,234100.39750120,734
1611435600000,2021-01-23 21:00:00,XMR/USDT,139.44000000,141.76000000,138.42000000,139.44000000,3972.51787000,556256.47127830,1880
1611432000000,2021-01-23 20:00:00,XMR/USDT,139.51000000,139.84000000,138.83000000,139.54000000,1918.35414000,267405.27338470,662
1611428400000,2021-01-23 19:00:00,XMR/USDT,138.92000000,139.84000000,138.71000000,139.58000000,2473.15548000,344638.51734420,901
1611424800000,2021-01-23 18:00:00,XMR/USDT,137.48000000,141.05000000,137.31000000,139.01000000,12291.50475000,1711526.26599960,3886
1611421200000,2021-01-23 17:00:00,XMR/USDT,137.25000000,137.89000000,137.04000000,137.43000000,1967.68164000,270305.12271090,695
1611417600000,2021-01-23 16:00:00,XMR/USDT,137.66000000,138.01000000,136.87000000,137.22000000,6825.34494000,937298.30196740,2252
1611414000000,2021-01-23 15:00:00,XMR/USDT,137.65000000,138.58000000,137.09000000,137.68000000,4206.95892000,579917.87102360,1188
1611410400000,2021-01-23 14:00:00,XMR/USDT,137.40000000,138.05000000,136.66000000,137.80000000,2682.19969000,368157.03027660,959
1611406800000,2021-01-23 13:00:00,XMR/USDT,136.20000000,138.12000000,135.09000000,137.19000000,3745.65886000,512993.88098830,1304
1611403200000,2021-01-23 12:00:00,XMR/USDT,135.98000000,137.26000000,135.53000000,136.09000000,4077.88834000,557017.99726920,1379
1611399600000,2021-01-23 11:00:00,XMR/USDT,137.65000000,138.21000000,135.33000000,136.03000000,3805.72167000,519830.70806720,1295
1611396000000,2021-01-23 10:00:00,XMR/USDT,138.82000000,139.15000000,136.85000000,137.65000000,3618.77182000,498680.65725590,1057
1611392400000,2021-01-23 09:00:00,XMR/USDT,140.04000000,140.97000000,138.25000000,138.72000000,4167.25365000,582050.67026630,1431
1611388800000,2021-01-23 08:00:00,XMR/USDT,139.70000000,140.32000000,138.33000000,139.82000000,3962.14444000,551943.41521560,1131
1611385200000,2021-01-23 07:00:00,XMR/USDT,138.95000000,140.25000000,138.48000000,139.59000000,5663.71961000,788600.42282170,1636
1611381600000,2021-01-23 06:00:00,XMR/USDT,139.06000000,140.04000000,138.70000000,139.04000000,3579.39859000,499122.56633910,1050
1611378000000,2021-01-23 05:00:00,XMR/USDT,138.02000000,139.50000000,137.48000000,139.05000000,2459.90686000,340618.42748150,962
1611374400000,2021-01-23 04:00:00,XMR/USDT,137.29000000,138.85000000,137.15000000,138.02000000,3113.87035000,429667.26505390,1205
1611370800000,2021-01-23 03:00:00,XMR/USDT,135.93000000,137.56000000,135.60000000,137.46000000,1600.41024000,218829.53222300,715
1611367200000,2021-01-23 02:00:00,XMR/USDT,136.91000000,137.41000000,135.47000000,135.91000000,2226.07877000,303961.27359470,816
1611363600000,2021-01-23 01:00:00,XMR/USDT,135.45000000,137.52000000,134.21000000,136.82000000,4374.66992000,595740.66770080,1291
1611360000000,2021-01-23 00:00:00,XMR/USDT,135.78000000,135.90000000,133.74000000,135.29000000,4517.83643000,608537.21772880,1322
1611356400000,2021-01-22 23:00:00,XMR/USDT,135.30000000,136.68000000,135.06000000,135.79000000,2384.60907000,323928.10364090,854
1611352800000,2021-01-22 22:00:00,XMR/USDT,138.22000000,138.26000000,134.89000000,135.24000000,8296.14826000,1136216.87504850,2445
1611349200000,2021-01-22 21:00:00,XMR/USDT,138.55000000,139.34000000,137.75000000,138.08000000,2599.36708000,360457.40126580,897
1611345600000,2021-01-22 20:00:00,XMR/USDT,139.07000000,141.22000000,138.13000000,138.52000000,5284.72384000,736457.72949510,1756
1611342000000,2021-01-22 19:00:00,XMR/USDT,138.40000000,140.14000000,137.87000000,139.03000000,3746.40137000,520819.08959080,1379
1611338400000,2021-01-22 18:00:00,XMR/USDT,138.33000000,138.78000000,137.41000000,138.40000000,3495.11800000,482522.19419510,1057
1611334800000,2021-01-22 17:00:00,XMR/USDT,136.86000000,138.48000000,136.56000000,138.33000000,4004.95240000,550445.03555050,1116
1611331200000,2021-01-22 16:00:00,XMR/USDT,137.73000000,138.56000000,135.89000000,136.93000000,3671.49814000,503594.39705680,1622
1611327600000,2021-01-22 15:00:00,XMR/USDT,136.08000000,138.30000000,135.52000000,137.75000000,8713.62085000,1194067.77697950,3223
